NewBasePrice,SellingStoresRatio,S_8qIm,S_Aunz,S_Mm5P,S_OzTP,S_UIpu,S_WeHS,S_qE16,S_sldf,S_xdDe,S_yo2Z,T_YXX
19.23,0.1787,False,False,False,False,False,False,False,True,False,False,False
23.28,0.0648,False,False,True,False,False,False,False,False,False,False,False
17.89,0.1795999999999999,False,False,False,False,False,False,False,False,False,False,False
21.42,0.0713,False,False,False,False,False,False,False,False,True,False,False
18.84,0.0568,False,False,False,False,False,False,False,False,False,True,True
21.21,0.0858,False,False,False,False,False,False,True,False,False,False,True
25.92,0.0668,False,False,True,False,False,False,False,False,False,False,True
17.11,0.4839,False,True,False,False,False,False,False,False,False,False,False
21.17,0.0322,False,True,False,False,False,False,False,False,False,False,False
12.23,0.2693,False,False,False,False,False,False,False,False,False,True,False
23.21,0.0435,False,False,False,False,False,False,False,False,True,False,True
16.96,0.6534,False,False,False,False,False,False,False,False,True,False,False
13.01,0.0939,False,False,False,False,False,False,False,False,False,True,True
17.95,0.0875,False,True,False,False,False,False,False,False,False,False,False
22.14,0.196,False,False,False,False,False,False,False,False,True,False,False
19.85,0.0923,False,False,False,True,False,False,False,False,False,False,False
21.82,0.0776,False,False,True,False,False,False,False,False,False,False,False
16.28,0.1879,False,True,False,False,False,False,False,False,False,False,False
24.65,0.2684,False,False,False,False,False,False,False,False,False,False,False
24.08,0.1025,False,False,True,False,False,False,False,False,False,False,True
21.59,0.7388,False,False,True,False,False,False,False,False,False,False,False
17.33,0.2921,False,False,False,False,False,False,True,False,False,False,False
21.48,0.0978,False,False,True,False,False,False,False,False,False,False,True
15.44,0.1648,False,False,True,False,False,False,False,False,False,False,True
13.58,0.1285,False,False,False,False,False,False,False,False,True,False,False
24.65,0.2054,False,False,False,False,False,False,False,False,False,False,False
14.91,0.2727,False,False,False,False,False,False,False,False,False,True,True
16.91,0.133,False,False,False,False,False,False,False,True,False,False,True
17.58,0.3071,False,False,False,False,False,False,False,False,False,True,False
17.38,0.1467,False,True,False,False,False,False,False,False,False,False,False
21.44,0.3865,False,False,False,False,False,False,False,False,True,False,False
18.48,0.7384,False,False,False,False,False,False,False,False,False,True,False
13.44,0.0602,False,False,True,False,False,False,False,False,False,False,True
18.38,0.2673999999999999,False,False,False,False,False,False,False,True,False,False,False
20.74,0.3016,False,False,False,False,False,True,False,False,False,False,False
22.35,0.2435,False,False,False,False,False,True,False,False,False,False,False
25.44,0.0692,False,False,False,False,False,False,True,False,False,False,True
17.03,0.0059,False,False,False,False,False,False,False,False,False,True,True
20.72,0.1417,False,True,False,False,False,False,False,False,False,False,False
14.48,0.3306,False,False,False,False,False,False,False,False,False,False,False
19.65,0.3538,False,False,False,False,False,False,False,False,True,False,False
20.9,0.2606,False,False,False,False,False,False,False,False,True,False,False
18.46,0.0318,False,False,False,False,False,False,False,False,True,False,True
17.58,0.2207,False,False,True,False,False,False,False,False,False,False,False
18.23,0.2698,False,False,False,False,False,False,False,True,False,False,False
13.44,0.1203,False,False,True,False,False,False,False,False,False,False,True
23.53,0.2684,False,False,False,False,False,True,False,False,False,False,False
17.58,0.5214,False,False,True,False,False,False,False,False,False,False,False
23.33,0.1068,False,False,False,False,False,False,False,False,False,True,True
20.38,0.2962,False,False,False,False,False,False,False,True,False,False,False
24.62,0.5701,False,False,False,False,False,True,False,False,False,False,False
17.16,0.0504,False,True,False,False,False,False,False,False,False,False,True
21.48,0.5879,False,False,False,False,False,False,False,False,False,True,False
18.84,0.1028,False,False,False,False,False,False,False,False,False,True,False
16.96,0.1155,False,False,False,False,False,False,False,False,True,False,True
30.51,0.3408,False,False,False,False,False,False,False,False,False,True,False
22.96,0.0437,False,False,False,False,False,False,False,True,False,False,True
19.48,0.1053,False,False,False,False,False,False,False,False,False,True,True
18.48,0.0759,False,False,False,False,False,False,False,False,True,False,True
19.85,0.0187,False,False,False,True,False,False,False,False,False,False,True
17.28,0.5352,False,False,False,False,True,False,False,False,False,False,False
14.48,0.0727,False,False,True,False,False,False,False,False,False,False,True
19.91,0.0935,False,False,False,False,False,False,False,True,False,False,True
18.03,0.009,False,False,False,False,False,False,False,True,False,False,True
20.87,0.0941,False,False,False,True,False,False,False,False,False,False,False
18.91,0.0623,False,False,True,False,False,False,False,False,False,False,True
19.65,0.2494,False,False,False,False,False,False,False,False,True,False,False
15.83,0.0901,False,False,True,False,False,False,False,False,False,False,True
25.21,0.0567999999999999,False,False,True,False,False,False,False,False,False,False,True
18.36,0.0329,False,False,True,False,False,False,False,False,False,False,True
15.78,0.6143,False,False,True,False,False,False,False,False,False,False,False
22.68,0.1013999999999999,False,False,False,False,False,True,False,False,False,False,False
22.18,0.0726,False,False,False,False,False,True,False,False,False,False,False
14.48,0.0808,False,False,False,False,False,False,False,False,False,False,True
16.78,0.16,False,False,True,False,False,False,False,False,False,False,False
17.58,0.7494999999999999,False,False,True,False,False,False,False,False,False,False,False
19.36,0.0481,False,False,True,False,False,False,False,False,False,False,True
23.18,0.3457,False,False,False,False,False,False,True,False,False,False,False
17.95,0.1451,False,True,False,False,False,False,False,False,False,False,False
15.83,0.1145,False,False,False,False,False,False,False,False,False,True,True
11.78,0.4809,False,False,True,False,False,False,False,False,False,False,False
24.56,0.036,False,False,False,False,False,False,False,False,True,False,False
20.08,0.7412000000000001,False,False,False,False,False,False,False,False,False,True,False
14.23,0.5597,False,False,False,False,False,False,False,False,False,True,False
17.89,0.1916999999999999,False,False,False,False,False,False,False,False,False,False,False
24.19,0.0407,False,False,False,False,False,False,True,False,False,False,True
15.37,0.1465,False,False,False,False,False,False,False,False,False,False,False
19.96,0.0733999999999999,False,False,False,False,False,False,False,False,True,False,False
21.42,0.0638,False,False,False,False,False,False,False,False,True,False,False
19.73,0.2614,False,False,True,False,False,False,False,False,False,False,False
18.46,0.1082,False,False,False,False,False,False,False,False,True,False,False
24.08,0.0997,False,False,True,False,False,False,False,False,False,False,True
24.82,0.0499,False,False,False,False,False,False,False,False,False,True,True
24.23,0.0639,False,False,False,False,False,True,False,False,False,False,False
22.86,0.007,False,False,True,False,False,False,False,False,False,False,True
20.21,0.5562,False,True,False,False,False,False,False,False,False,False,False
24.82,0.0549,False,False,False,False,False,False,False,False,False,True,True
17.68,0.2064,False,False,False,False,False,False,False,False,False,False,False
18.48,0.833,False,False,False,False,False,False,False,False,False,True,False
21.82,0.0179,False,False,True,False,False,False,False,False,False,False,True
22.75,0.0918,False,False,False,False,False,False,False,False,True,False,True
19.08,0.0424999999999999,False,False,True,False,False,False,False,False,False,False,True
15.37,0.1735,False,False,False,False,False,False,False,False,False,False,False
17.11,0.06,False,True,False,False,False,False,False,False,False,False,True
19.08,0.0819,False,True,False,False,False,False,False,False,False,False,True
17.52,0.1354,False,False,False,False,False,True,False,False,False,False,False
24.65,0.0535,False,False,False,False,False,False,False,False,False,False,True
23.28,0.1533,False,False,False,False,False,False,False,False,True,False,False
30.51,0.0829,False,False,False,False,False,False,False,False,False,True,True
19.23,0.6071,False,True,False,False,False,False,False,False,False,False,False
12.8,0.4972,False,False,False,False,False,False,False,True,False,False,False
25.08,0.5459,False,False,False,False,False,False,False,False,False,True,False
13.01,0.8644000000000001,False,True,False,False,False,False,False,False,False,False,False
22.86,0.2905999999999999,False,False,True,False,False,False,False,False,False,False,False
22.99,0.0729,False,False,False,False,False,False,False,False,True,False,True
16.23,0.0605,True,False,False,False,False,False,False,False,False,False,True
16.11,0.1348,False,True,False,False,False,False,False,False,False,False,True
18.48,0.0119,False,False,False,False,False,False,False,False,True,False,True
20.98,0.1648,False,False,True,False,False,False,False,False,False,False,False
24.65,0.1757,False,False,False,False,False,False,False,False,False,False,False
18.78,0.4259,False,False,False,True,False,False,False,False,False,False,False
24.65,0.0564,False,False,False,False,False,False,False,False,False,False,True
17.44,0.0929,False,True,False,False,False,False,False,False,False,False,True
21.48,0.1790999999999999,False,False,False,False,False,False,False,False,False,False,False
17.96,0.1609,False,False,False,False,False,False,False,False,False,True,True
19.84,0.0834,False,False,True,False,False,False,False,False,False,False,True
23.53,0.1217999999999999,False,False,False,False,False,True,False,False,False,False,False
23.18,0.2199,False,False,False,False,False,True,False,False,False,False,False
20.16,0.0719,False,True,False,False,False,False,False,False,False,False,True
18.48,0.4386,False,False,True,False,False,False,False,False,False,False,False
16.67,0.1736,False,False,False,False,False,False,False,False,False,True,True
18.23,0.0622,True,False,False,False,False,False,False,False,False,False,True
16.23,0.2714,False,False,False,False,False,False,False,False,False,True,False
20.66,0.0365,False,False,False,False,False,False,False,False,True,False,True
23.76,0.1747,False,False,False,False,False,False,False,False,False,True,True
38.0,0.227,False,False,False,False,False,True,False,False,False,False,False
12.68,0.2143,False,False,True,False,False,False,False,False,False,False,False
14.91,0.0829,False,True,False,False,False,False,False,False,False,False,True
22.99,0.1379,False,False,False,False,False,False,False,False,True,False,False
15.05,0.1153,False,False,False,False,False,False,False,False,False,True,True
15.58,0.3581,False,False,True,False,False,False,False,False,False,False,False
17.58,0.1845,False,False,True,False,False,False,False,False,False,False,False
16.48,0.4911999999999999,False,False,True,False,False,False,False,False,False,False,False
22.08,0.069,False,True,False,False,False,False,False,False,False,False,True
20.48,0.2925,False,True,False,False,False,False,False,False,False,False,False
19.85,0.1184,False,False,False,True,False,False,False,False,False,False,True
22.86,0.092,False,False,True,False,False,False,False,False,False,False,True
21.09,0.0897,False,False,False,False,False,False,False,False,False,False,True
23.44,0.1981,False,False,False,False,False,False,False,False,True,False,False
16.36,0.1239,False,False,True,False,False,False,False,False,False,False,True
15.05,0.205,False,False,False,False,False,False,False,False,False,True,True
10.88,0.6547000000000001,False,True,False,False,False,False,False,False,False,False,False
15.37,0.2299,False,False,False,False,False,False,False,False,False,False,False
13.23,0.96055,False,True,False,False,False,False,False,False,False,False,False
20.48,0.5178,False,False,False,False,False,False,False,False,False,True,False
20.66,0.0374,False,False,False,False,False,False,False,False,True,False,True
22.21,0.0743,False,False,False,False,False,True,False,False,False,False,True
22.98,0.0819,False,False,False,False,False,True,False,False,False,False,True
20.98,0.1767,False,False,True,False,False,False,False,False,False,False,False
24.19,0.1095,False,False,False,False,False,False,True,False,False,False,True
21.17,0.007,False,True,False,False,False,False,False,False,False,False,False
21.18,0.5062,False,False,False,False,False,False,True,False,False,False,False
20.13,0.2499,False,False,False,False,False,False,False,False,False,True,False
22.76,0.1404999999999999,False,False,False,False,False,False,False,False,False,True,True
24.64,0.2229,False,False,False,False,False,True,False,False,False,False,False
18.36,0.0723999999999999,False,False,False,False,False,False,False,False,False,False,True
15.83,0.055,False,False,True,False,False,False,False,False,False,False,True
38.0,0.059,False,False,False,False,False,True,False,False,False,False,True
19.65,0.0693,False,False,False,False,False,False,False,False,True,False,True
18.83,0.1416,False,False,True,False,False,False,False,False,False,False,True
15.91,0.0487,False,False,False,False,False,False,False,False,False,True,True
17.95,0.0189,False,True,False,False,False,False,False,False,False,False,True
13.11,0.4257,False,False,True,False,False,False,False,False,False,False,False
38.0,0.0474,False,False,False,False,False,True,False,False,False,False,True
17.58,0.4206,False,False,False,False,False,False,False,False,False,True,False
38.0,0.3488,False,False,False,False,False,True,False,False,False,False,False
20.33,0.1195,False,False,False,False,False,False,False,False,False,True,True
21.17,0.1376,False,True,False,False,False,False,False,False,False,False,False
17.23,0.7972,False,False,False,False,False,False,False,False,False,True,False
14.67,0.223,False,False,False,False,False,False,False,False,False,True,True
17.95,0.007,False,True,False,False,False,False,False,False,False,False,True
15.38,0.0536,False,False,False,False,False,False,False,False,False,True,False
27.33,0.1845,False,False,False,False,False,False,False,False,False,True,True
20.72,0.0515,False,True,False,False,False,False,False,False,False,False,True
25.29,0.05,False,False,False,False,False,False,True,False,False,False,True
25.44,0.0977,False,False,False,False,False,False,True,False,False,False,False
25.52,0.082,False,False,False,False,False,True,False,False,False,False,False
22.99,0.1449,False,False,False,False,False,False,False,False,True,False,False
13.36,0.0863,False,False,False,False,False,False,False,False,False,False,True
16.96,0.0321,False,False,False,False,False,False,False,False,True,False,True
19.28,0.0891,False,True,False,False,False,False,False,False,False,False,False
18.84,0.1346,False,False,False,False,False,False,False,False,False,True,False
21.82,0.0333,False,False,True,False,False,False,False,False,False,False,False
17.01,0.6463,False,True,False,False,False,False,False,False,False,False,False
22.14,0.0613,False,False,False,False,False,False,False,False,True,False,False
21.44,0.1199,False,False,False,False,False,False,False,False,True,False,True
23.77,0.1651,False,True,False,False,False,False,False,False,False,False,False
23.77,0.7316,False,False,False,False,False,False,True,False,False,False,False
12.23,0.2268,False,False,True,False,False,False,False,False,False,False,False
14.58,0.5364,False,False,True,False,False,False,False,False,False,False,False
24.23,0.5428000000000001,False,False,False,False,False,False,False,False,True,False,False
12.68,0.54,False,False,True,False,False,False,False,False,False,False,False
16.96,0.1047,False,False,True,False,False,False,False,False,False,False,True
24.65,0.0595,False,False,False,False,False,False,False,False,False,False,True
16.48,0.0881,False,False,False,False,False,False,False,False,False,True,True
17.95,0.007,False,True,False,False,False,False,False,False,False,False,True
12.46,0.0596,False,True,False,False,False,False,False,False,False,False,True
16.96,0.6565,False,False,False,False,False,False,False,False,True,False,False
25.23,0.169,False,False,False,False,False,False,False,False,True,False,False
29.66,0.0612,False,False,False,False,False,True,False,False,False,False,True
20.48,0.5642,False,True,False,False,False,False,False,False,False,False,False
17.23,0.402,False,False,True,False,False,False,False,False,False,False,False
19.73,0.3611,False,False,True,False,False,False,False,False,False,False,False
16.23,0.0719,False,False,True,False,False,False,False,False,False,False,True
20.74,0.0294,False,False,False,False,False,True,False,False,False,False,True
20.08,0.676,False,False,False,False,False,False,False,False,False,True,False
15.58,0.0976,False,False,False,False,False,False,False,False,True,False,False
23.08,0.0818,False,False,False,False,False,False,False,False,False,True,True
14.23,0.1813,False,False,False,False,False,False,False,True,False,False,False
20.94,0.3757,False,True,False,False,False,False,False,False,False,False,False
21.83,0.0911,False,False,True,False,False,False,False,False,False,False,True
19.28,0.4375,False,False,False,False,True,False,False,False,False,False,False
13.46,0.0486,False,True,False,False,False,False,False,False,False,False,True
21.59,0.0718,False,False,True,False,False,False,False,False,False,False,True
13.11,0.4114,False,False,True,False,False,False,False,False,False,False,False
20.28,0.3777,False,False,False,False,False,False,False,False,False,True,False
16.35,0.2041,False,False,False,False,False,True,False,False,False,False,False
18.56,0.6724,False,False,False,False,False,False,False,False,False,True,False
17.95,0.0899,False,True,False,False,False,False,False,False,False,False,True
25.92,0.4351,False,False,True,False,False,False,False,False,False,False,False
25.5,0.0267999999999999,False,False,False,False,False,False,False,False,False,False,True
21.44,0.1562,False,False,False,False,False,False,False,False,True,False,True
19.36,0.0407,False,False,True,False,False,False,False,False,False,False,True
38.0,0.1068,False,False,False,False,False,True,False,False,False,False,True
15.05,0.9694,False,False,False,False,False,False,False,False,False,True,False
13.68,0.1731,False,False,False,False,False,False,False,False,False,False,False
24.65,0.0327,False,False,False,False,False,False,False,False,False,False,True
21.48,0.4454,False,False,True,False,False,False,False,False,False,False,False
18.46,0.0509,False,False,False,False,False,False,False,False,True,False,True
22.99,0.2308,False,False,False,False,False,False,False,False,True,False,False
24.76,0.0995,False,False,False,False,False,False,False,False,False,True,True
18.84,0.0839,False,False,False,False,False,False,False,False,False,True,True
12.46,0.0605,False,True,False,False,False,False,False,False,False,False,True
20.48,0.3207,False,False,False,False,False,False,False,False,False,True,False
20.11,0.3361,False,False,False,False,False,False,True,False,False,False,False
24.82,0.1477,False,False,False,False,False,False,False,False,False,True,False
24.62,0.4017,False,False,False,False,False,True,False,False,False,False,False
19.23,0.2483999999999999,False,False,False,False,False,False,False,True,False,False,False
19.84,0.0843,False,False,True,False,False,False,False,False,False,False,True
24.76,0.1913,False,False,False,False,False,False,False,False,False,True,True
12.23,0.6493,False,False,False,False,False,False,False,True,False,False,False
25.16,0.0902,False,False,False,False,True,False,False,False,False,False,True
17.38,0.1174,False,False,False,False,False,False,False,False,False,False,False
15.05,0.1819,False,False,False,False,False,False,False,False,False,True,False
22.14,0.0339,False,False,False,False,False,False,False,False,True,False,True
14.23,0.8478,False,False,False,False,False,False,False,False,False,True,False
17.84,0.2126,False,False,False,False,False,False,False,True,False,False,False
14.48,0.4521,False,False,False,False,False,False,False,False,False,True,False
22.35,0.0499,False,False,False,False,False,True,False,False,False,False,True
18.43,0.5807000000000001,False,False,True,False,False,False,False,False,False,False,False
21.09,0.0518,False,False,False,False,False,False,False,False,False,False,True
18.91,0.1023,False,False,False,False,False,False,False,True,False,False,True
22.38,0.2514,False,False,True,False,False,False,False,False,False,False,False
29.66,0.1072,False,False,False,False,False,True,False,False,False,False,True
16.91,0.0544,False,False,False,False,False,False,False,True,False,False,True
22.86,0.0874,False,False,True,False,False,False,False,False,False,False,True
21.59,0.2481,False,False,True,False,False,False,False,False,False,False,False
24.23,0.1823,False,False,False,False,False,False,False,False,True,False,True
13.78,0.3851,False,False,True,False,False,False,False,False,False,False,False
23.77,0.0517,False,True,False,False,False,False,False,False,False,False,True
22.99,0.1403,False,False,False,False,False,False,False,False,True,False,False
15.05,1.0085,False,False,False,False,False,False,False,False,False,True,False
20.11,0.0433,False,False,False,False,False,False,True,False,False,False,True
19.58,0.2081,False,False,False,False,False,False,False,False,False,False,False
17.83,0.1101,False,False,True,False,False,False,False,False,False,False,True
23.44,0.2046,False,False,False,False,False,False,False,False,True,False,False
20.66,0.1761,False,False,False,False,False,False,False,False,True,False,False
18.43,0.3754,False,False,True,False,False,False,False,False,False,False,False
16.96,0.5236,False,False,False,False,False,False,False,False,True,False,False
25.08,0.0982,False,False,True,False,False,False,False,False,False,False,True
25.92,0.5044,False,False,True,False,False,False,False,False,False,False,False
23.18,0.2419,False,False,False,False,False,True,False,False,False,False,False
20.21,0.6284000000000001,False,True,False,False,False,False,False,False,False,False,False
23.44,0.0277,False,False,False,False,False,False,False,False,True,False,True
22.68,0.0629,False,False,False,True,False,False,False,False,False,False,True
19.85,0.1844,False,False,False,True,False,False,False,False,False,False,False
19.65,0.2322,False,False,False,False,False,False,False,False,True,False,False
23.28,0.3077,False,False,False,False,True,False,False,False,False,False,False
19.08,0.0413,False,False,True,False,False,False,False,False,False,False,True
23.28,0.2159,False,False,True,False,False,False,False,False,False,False,False
20.48,0.4421,False,True,False,False,False,False,False,False,False,False,False
17.96,0.0515,False,False,True,False,False,False,False,False,False,False,True
25.92,0.0197,False,False,True,False,False,False,False,False,False,False,True
22.72,0.4681,False,False,False,False,False,False,False,False,True,False,False
18.46,0.0977,False,False,False,False,False,False,False,False,True,False,False
22.14,0.1132,False,False,False,False,False,False,False,False,True,False,False
17.23,0.2516,False,False,False,False,False,False,False,True,False,False,False
17.28,0.3707,False,False,True,False,False,False,False,False,False,False,False
15.23,0.8218500000000001,False,False,False,False,False,False,False,False,False,True,False
19.28,0.3045,False,True,False,False,False,False,False,False,False,False,False
17.18,0.2133999999999999,False,False,False,False,False,True,False,False,False,False,False
18.78,0.9408,False,False,True,False,False,False,False,False,False,False,False
13.23,0.233,False,True,False,False,False,False,False,False,False,False,False
24.21,0.0273,False,False,False,False,False,False,False,False,True,False,True
13.01,0.5725,False,True,False,False,False,False,False,False,False,False,False
15.05,0.4736,False,False,False,False,False,False,False,False,False,True,False
13.23,0.8281499999999999,False,True,False,False,False,False,False,False,False,False,False
12.91,0.1005,False,False,False,False,False,False,False,False,False,True,True
22.75,0.135,False,False,False,False,False,False,False,False,True,False,False
24.65,0.0215,False,False,False,False,False,False,False,False,False,False,True
25.5,0.0885,False,False,False,False,False,False,False,False,False,False,True
15.23,0.8972,False,True,False,False,False,False,False,False,False,False,False
21.42,0.0881,False,False,False,False,False,False,False,False,True,False,True
18.58,0.126,False,False,False,False,False,False,False,False,False,True,False
20.28,0.2483,False,False,True,False,False,False,False,False,False,False,False
24.3,0.1408,False,False,True,False,False,False,False,False,False,False,False
30.51,0.241,False,False,False,False,False,False,False,False,False,True,False
25.16,0.0518,False,False,False,False,True,False,False,False,False,False,True
20.58,0.4411,False,False,True,False,False,False,False,False,False,False,False
20.87,0.1418,False,False,False,True,False,False,False,False,False,False,False
20.38,0.2915,False,False,True,False,False,False,False,False,False,False,False
16.36,0.1105,False,False,False,False,False,False,False,False,False,False,True
12.11,0.6466999999999999,False,True,False,False,False,False,False,False,False,False,False
25.16,0.3359,False,False,False,False,True,False,False,False,False,False,False
20.48,0.0654,False,True,False,False,False,False,False,False,False,False,True
19.48,0.0558,False,False,False,False,False,False,False,False,True,False,True
23.96,0.0359,False,False,True,False,False,False,False,False,False,False,True
22.14,0.2077,False,False,False,False,False,False,False,False,True,False,False
38.0,0.1537,False,False,False,False,False,True,False,False,False,False,False
20.98,0.0226999999999999,False,False,True,False,False,False,False,False,False,False,True
20.87,0.0459,False,False,False,True,False,False,False,False,False,False,True
22.98,0.0698,False,False,False,False,False,True,False,False,False,False,True
24.62,0.1159,False,False,False,False,False,True,False,False,False,False,True
18.48,0.1297,False,False,False,False,False,True,False,False,False,False,False
17.38,0.1423,False,False,True,False,False,False,False,False,False,False,False
20.42,0.0948,False,False,False,False,False,False,False,False,True,False,True
22.73,0.276,False,False,False,False,False,False,False,False,False,True,False
20.11,0.1164,False,False,False,False,False,False,True,False,False,False,True
16.26,0.1519,False,True,False,False,False,False,False,False,False,False,False
14.91,0.0504,False,False,False,False,False,False,False,True,False,False,True
22.76,0.0633,False,False,False,False,False,False,False,False,False,True,True
24.65,0.0815,False,False,False,False,False,False,False,False,False,False,True
20.86,0.1671,False,False,True,False,False,False,False,False,False,False,False
12.91,0.0351999999999999,False,False,False,False,False,False,False,True,False,False,True
19.73,0.1057,False,False,True,False,False,False,False,False,False,False,True
20.87,0.0839,False,False,False,True,False,False,False,False,False,False,True
21.48,0.2283,False,False,True,False,False,False,False,False,False,False,False
14.48,0.1318,False,False,True,False,False,False,False,False,False,False,False
24.56,0.0109,False,False,False,False,False,False,False,False,True,False,True
20.78,0.026,False,False,False,False,False,False,False,False,True,False,True
20.11,0.0805,False,False,False,False,False,False,True,False,False,False,True
16.48,0.0408,False,False,True,False,False,False,False,False,False,False,True
19.58,0.2195,False,False,True,False,False,False,False,False,False,False,False
24.19,0.4675,False,False,False,False,False,False,True,False,False,False,False
20.83,0.1008,False,False,True,False,False,False,False,False,False,False,True
12.91,0.1437,False,False,False,False,False,False,False,False,False,True,True
24.76,0.1518,False,False,False,False,False,False,False,False,False,True,True
22.99,0.0422,False,False,False,False,False,False,False,False,True,False,False
25.21,0.024,False,False,True,False,False,False,False,False,False,False,True
13.91,0.0601,False,False,False,False,False,False,False,False,False,True,True
19.96,0.0608,False,False,True,False,False,False,False,False,False,False,True
26.21,0.0969,False,False,True,False,False,False,False,False,False,False,True
12.23,0.0994,False,False,False,True,False,False,False,False,False,False,True
25.92,0.0374,False,False,True,False,False,False,False,False,False,False,True
17.68,0.4191,False,False,True,False,False,False,False,False,False,False,False
16.26,0.1781,False,True,False,False,False,False,False,False,False,False,False
25.5,0.0477,False,False,False,False,False,False,False,False,False,False,True
24.19,0.298,False,False,False,False,False,False,True,False,False,False,False
25.44,0.0349,False,False,False,False,False,False,True,False,False,False,True
18.93,0.039,False,False,False,False,False,False,False,True,False,False,False
14.48,0.011,False,False,False,False,False,False,False,False,False,True,True
19.83,0.077,False,True,False,False,False,False,False,False,False,False,True
22.83,0.064,False,False,True,False,False,False,False,False,False,False,True
29.66,0.9203,False,False,False,False,False,True,False,False,False,False,False
21.44,0.5219,False,False,False,False,False,False,False,False,True,False,False
25.44,0.0754,False,False,False,False,False,False,True,False,False,False,False
15.68,0.4724,False,False,True,False,False,False,False,False,False,False,False
15.68,0.0248,False,False,True,False,False,False,False,False,False,False,False
24.23,0.4322,False,False,False,False,False,False,False,False,True,False,False
23.77,0.2532,False,False,False,False,False,False,True,False,False,False,False
20.83,0.163,False,False,False,False,False,False,False,False,False,True,True
18.46,0.0703999999999999,False,False,False,False,False,False,False,False,True,False,False
23.77,0.0917,False,False,False,False,False,False,True,False,False,False,True
18.68,0.3928999999999999,False,False,True,False,False,False,False,False,False,False,False
19.18,0.4629,False,False,False,False,False,False,False,False,True,False,False
24.19,0.3632999999999999,False,False,False,False,False,False,True,False,False,False,False
15.91,0.2081,False,False,False,False,False,False,False,False,False,True,True
18.23,0.2158999999999999,False,False,False,False,False,False,False,True,False,False,False
15.68,0.172,False,False,True,False,False,False,False,False,False,False,False
19.96,0.0703,False,False,False,False,False,False,False,False,True,False,False
18.43,0.1335,False,False,True,False,False,False,False,False,False,False,True
20.72,0.6029,False,True,False,False,False,False,False,False,False,False,False
15.56,0.5914999999999999,False,False,False,False,False,False,False,False,False,True,False
21.09,0.3591,False,False,False,False,False,False,False,False,False,False,False
16.23,0.2092,False,False,False,False,False,False,False,True,False,False,False
17.46,0.0538999999999999,False,True,False,False,False,False,False,False,False,False,True
23.77,0.1054,False,True,False,False,False,False,False,False,False,False,False
20.42,0.2477,False,False,False,False,False,False,False,False,True,False,False
19.23,0.7376,False,False,False,False,False,False,False,True,False,False,False
20.86,0.0294,False,False,True,False,False,False,False,False,False,False,True
24.64,0.1745,False,False,False,False,False,True,False,False,False,False,False
15.05,0.64905,False,False,False,False,False,False,False,False,False,True,False
24.82,0.058,False,False,False,False,False,False,False,False,False,True,True
15.48,0.4231,False,False,True,False,False,False,False,False,False,False,False
18.48,0.3216,False,False,False,False,False,False,False,False,False,True,False
13.36,0.0919,False,True,False,False,False,False,False,False,False,False,True
17.84,0.0874,False,False,False,False,False,False,False,True,False,False,True
15.48,0.0958,False,False,True,False,False,False,False,False,False,False,True
20.94,0.1694999999999999,False,True,False,False,False,False,False,False,False,False,False
20.86,0.1056,False,False,True,False,False,False,False,False,False,False,True
38.0,0.1503,False,False,False,False,False,True,False,False,False,False,False
22.86,0.1053,False,False,True,False,False,False,False,False,False,False,False
17.48,0.3379999999999999,False,False,False,False,False,False,False,False,False,True,False
22.99,0.0499,False,False,False,False,False,False,False,False,True,False,True
23.96,0.1031,False,False,True,False,False,False,False,False,False,False,True
20.42,0.0857,False,False,False,False,False,False,False,False,True,False,True
18.91,0.0738,False,True,False,False,False,False,False,False,False,False,True
21.82,0.1009,False,False,True,False,False,False,False,False,False,False,True
17.23,0.0889,False,False,True,False,False,False,False,False,False,False,True
22.13,0.0591,False,False,False,False,False,False,False,False,True,False,False
17.52,0.5186,False,False,False,False,False,True,False,False,False,False,False
17.48,0.0987,False,False,True,False,False,False,False,False,False,False,True
17.23,0.0578,False,True,False,False,False,False,False,False,False,False,False
14.01,0.5445,False,True,False,False,False,False,False,False,False,False,False
23.77,0.1066,False,False,False,False,False,False,True,False,False,False,True
15.36,0.0927,False,False,True,False,False,False,False,False,False,False,True
21.83,0.0959,False,True,False,False,False,False,False,False,False,False,True
22.14,0.2014,False,False,False,False,False,False,False,False,True,False,False
25.23,0.2295,False,False,False,False,False,False,False,False,True,False,False
22.99,0.0899,False,False,False,False,False,False,False,False,True,False,True
17.48,1.0832,False,False,False,False,False,False,False,False,False,True,False
23.33,0.0879,False,False,False,False,False,False,False,False,False,True,True
16.48,0.3433,False,False,False,False,False,True,False,False,False,False,False
23.77,0.138,False,False,False,False,False,False,True,False,False,False,False
22.99,0.0119,False,False,False,False,False,False,False,False,True,False,True
15.37,0.0598,False,False,False,False,False,False,False,False,False,False,False
25.29,0.0619,False,False,False,False,False,False,True,False,False,False,True
16.36,0.1184,False,False,True,False,False,False,False,False,False,False,True
17.58,0.4809,False,False,True,False,False,False,False,False,False,False,False
24.23,0.2522,False,False,False,False,False,False,False,False,True,False,False
19.65,0.5856,False,False,False,False,False,False,False,False,True,False,False
12.78,0.1516,False,False,True,False,False,False,False,False,False,False,False
24.3,0.0489,False,False,True,False,False,False,False,False,False,False,True
13.68,0.4792,False,False,False,False,False,False,False,False,False,False,False
20.74,0.0596,False,False,False,False,False,True,False,False,False,False,True
